date,target_date,y_t,target,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,lag_53,lag_54,lag_55,lag_56,lag_57,lag_58,lag_59,delta_1,logret_1,sma_5,sma_10,sma_20,sma_60,std_5,std_10,std_20,std_60,ema_10,ema_20
2022-05-10,2022-08-03,4.6761,4.7032,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,4.6284,4.5352,4.5416,4.5193,4.5256,4.5088,4.4916,4.5091,4.5743,-0.029799999999999827,-0.006352611429656374,4.68468,4.68042,4.661745,4.677526666666667,0.01485831753600031,0.019893757814097572,0.024218164153924217,0.09050536055323946,4.678108375982215,4.67221110270964
2022-05-11,2022-08-04,4.67,4.723,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,4.6284,4.5352,4.5416,4.5193,4.5256,4.5088,4.4916,4.5091,-0.006099999999999994,-0.001305357500172022,4.68314,4.68313,4.66299,4.679121666666666,0.015866770307804073,0.016077938299600258,0.0239692281892085,0.08950991396043863,4.676634125803631,4.672000521499198
2022-05-12,2022-08-05,4.6841,4.7053,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,4.6284,4.5352,4.5416,4.5193,4.5256,4.5088,4.4916,0.014100000000000001,0.003014723100897232,4.6868,4.68078,4.664065,4.682038333333334,0.013356945758690982,0.013899410058198003,0.024405783638029012,0.08673027939463615,4.677991557475698,4.673152852784988
2022-05-13,2022-08-08,4.6679,4.7013,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,4.6284,4.5352,4.5416,4.5193,4.5256,4.5088,-0.016199999999999548,-0.003464503037585942,4.6808,4.67842,4.66516,4.6849766666666675,0.013755289891551316,0.013882420537000001,0.02405953864865701,0.08314080299230235,4.676156728843753,4.67265258109118
2022-05-16,2022-08-09,4.6724,4.7021,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,4.6284,4.5352,4.5416,4.5193,4.5256,0.004499999999999282,0.0009635665552867323,4.6741,4.67984,4.666545,4.687703333333333,0.005694558806494632,0.01238726765537939,0.023635428385923928,0.07993929564908214,4.675473687235797,4.672628525749163
2022-05-17,2022-08-10,4.6558,4.7138,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,4.6284,4.5352,4.5416,4.5193,-0.016599999999999504,-0.0035591041193341333,4.67004,4.67736,4.667445,4.689873333333334,0.009062141027408105,0.01431881279876924,0.022853500278646296,0.07723074272726235,4.671896653192925,4.671025809011147
2022-05-18,2022-08-11,4.6528,4.6745,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,4.6284,4.5352,4.5416,-0.0030000000000001137,-0.0006445652630613363,4.666600000000001,4.67487,4.668279999999999,4.692098333333333,0.01138999561021175,0.016097704804300172,0.02198143762327745,0.07414595851340208,4.668424534430574,4.669290017676753
2022-05-19,2022-08-12,4.6429,4.6832,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,4.6284,4.5352,-0.00990000000000002,-0.0021300179100025574,4.65836,4.67258,4.668950000000001,4.693786666666667,0.010626495188944995,0.018651369921980715,0.02097015736674377,0.07181655906222272,4.663783709988651,4.666776682659919
2022-05-20,2022-08-16,4.6366,4.6928,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,4.6284,-0.006300000000000416,-0.0013578319883498224,4.6521,4.666449999999999,4.668165,4.695476666666666,0.012256916414853092,0.019381498909193065,0.02185397618251759,0.06921058533349002,4.658841217263442,4.663902712882784
2022-05-23,2022-08-17,4.6171,4.6921,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,4.6608,-0.01949999999999985,-0.0042145366423722574,4.64104,4.65757,4.667215000000001,4.695288333333333,0.013801825966180476,0.019613773221074972,0.02357259584742634,0.06940794885220987,4.651251905033725,4.659445311655852
2022-05-24,2022-08-18,4.6107,4.7244,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,4.6909,-0.006400000000000183,-0.0013871130770448659,4.632019999999999,4.65103,4.665725,4.694453333333333,0.015800683529542475,0.02296240623210647,0.026028059378028733,0.07011558425583923,4.643878831391229,4.654802901021962
2022-05-25,2022-08-19,4.5955,4.748,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,4.7241,-0.015199999999999214,-0.0033021254832117375,4.620559999999999,4.64358,4.663355,4.692863333333333,0.017283240436931115,0.027278958923845784,0.02987258735004926,0.07125063266763161,4.6350826802291865,4.649155005686537
2022-05-26,2022-08-22,4.6135,4.7493,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,4.7989,0.017999999999999794,0.003909224220446372,4.61468,4.636519999999999,4.65865,4.69102,0.013201878654221235,0.024911675976726593,0.029943772307219212,0.07184683894681086,4.631158556551152,4.645759290859248
2022-05-27,2022-08-23,4.6102,4.7706,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,4.7931,-0.0033000000000003027,-0.000715548021033463,4.6094,4.63075,4.654585,4.687875000000001,0.007370753014502363,0.02362419310727601,0.030716758862009207,0.07118267725822865,4.627347909905488,4.642372691729795
2022-05-30,2022-08-24,4.5869,4.7772,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,4.8363,-0.023299999999999876,-0.005066825379270057,4.60336,4.622199999999999,4.651020000000001,4.684438333333333,0.010355597520220835,0.022445712284767043,0.034047314137638264,0.07099688042821466,4.619993744468126,4.637089578231719
2022-05-31,2022-08-25,4.5756,4.7584,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,4.9647,-0.01130000000000031,-0.0024665769667888693,4.59634,4.614179999999999,4.64577,4.680093333333333,0.014188248658689867,0.023318439055202044,0.03704479855509165,0.06953230632019267,4.61192215456483,4.631233427923936
2022-06-01,2022-08-26,4.5891,4.7413,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,4.9121,0.013500000000000512,0.0029460887458112595,4.59506,4.60781,4.6413400000000005,4.6738333333333335,0.014491735575865824,0.020418689967078546,0.038239905857462175,0.05986263071014146,4.6077726719166785,4.627220720502609
2022-06-02,2022-08-29,4.5876,4.7529,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,4.8429,-0.0015000000000000568,-0.00032691490696201697,4.58988,4.60228,4.63743,4.668425,0.011238398462450836,0.017437190139816428,0.03951565639069895,0.05226889650308466,4.604104913386373,4.62344731854998
2022-06-03,2022-08-30,4.5908,4.7328,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,4.8013,0.0031999999999996476,0.000697289316145655,4.586,4.5977,4.6320749999999995,4.664223333333334,0.005369916200540298,0.013359341300096939,0.03819290346370753,0.04803594614667184,4.601685838225214,4.620338050116648
2022-06-06,2022-08-31,4.588,4.7265,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,4.7924,-0.0027999999999996916,-0.0006101015572517188,4.58622,4.59479,4.62618,4.660668333333333,0.005424536846664829,0.011907010538867752,0.035335118508198114,0.04559035530905795,4.599197504002448,4.617258235819824
2022-06-07,2022-09-01,4.5855,4.7133,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,4.7465,-0.002500000000000391,-0.0005450482502626919,4.5882000000000005,4.59227,4.621650000000001,4.65722,0.0017469974243873932,0.010896976643680155,0.03444114545117007,0.04326130218394702,4.596707048729275,4.614233641932222
2022-06-08,2022-09-02,4.5817,4.7144,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,4.7311,-0.0038000000000000256,-0.0008290427213648588,4.58672,4.59089,4.617235,4.654473333333334,0.0030248305739038763,0.011268047744530612,0.03360973482473337,0.04273408423658816,4.593978494414861,4.611135199843439
2022-06-09,2022-09-05,4.5826,4.7263,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,4.7055,0.000900000000000567,0.00019641434760830911,4.58572,4.5878,4.61216,4.651998333333333,0.0033748481448544502,0.008554063360372469,0.03066417127510825,0.04252424991154977,4.591909677248522,4.608417561763112
2022-06-10,2022-09-06,4.603,4.7168,4.603,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,4.6876,0.02039999999999953,0.00444174219199911,4.58816,4.58708,4.608915,4.65029,0.0077456052055870596,0.006751414664596151,0.02790357100783609,0.04239929519836159,4.593926099566973,4.6079016034999585
2022-06-13,2022-09-07,4.6313,4.7137,4.6313,4.603,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,4.7221,0.028300000000000658,0.006129341390199494,4.59682,4.59152,4.60686,4.649351666666666,0.018899883597546085,0.014879704297228973,0.024452472267430664,0.042185655111740834,4.600721354191159,4.610130022214248
2022-06-14,2022-09-08,4.6548,4.7244,4.6548,4.6313,4.603,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,4.693,0.02349999999999941,0.005061339026480871,4.61068,4.5994399999999995,4.60681,4.64823,0.028492342831026248,0.023103471600007103,0.024353170224623046,0.04111764544147984,4.610553835247312,4.614384305812892
2022-06-15,2022-09-09,4.6642,4.7098,4.6642,4.6548,4.6313,4.603,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,4.6975,0.009400000000000297,0.0020173845236703958,4.62718,4.606949999999999,4.607380000000001,4.64775,0.030732289208593756,0.02976683557202089,0.025527996395906926,0.040758743438080544,4.620307683384164,4.6191286576402355
2022-06-17,2022-09-12,4.6951,4.7113,4.6951,4.6642,4.6548,4.6313,4.603,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,4.7036,0.030899999999999928,0.006603081912471387,4.64968,4.6177,4.60999,4.64771,0.031038260260532132,0.03886003087969517,0.03108895141347324,0.04071104968741626,4.6339062864052245,4.626364023579261
2022-06-20,2022-09-13,4.6731,4.7082,4.6731,4.6951,4.6642,4.6548,4.6313,4.603,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,4.7589,-0.02200000000000024,-0.0046967486693936245,4.6637,4.62593,4.611814999999999,4.647201666666667,0.020993046467829523,0.04095026373505057,0.033569797065058374,0.04019718684858672,4.641032416149729,4.630815068952664
2022-06-21,2022-09-14,4.646,4.7195,4.646,4.6731,4.6951,4.6642,4.6548,4.6313,4.603,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,4.7459,-0.027099999999999902,-0.005816028670315498,4.666639999999999,4.63173,4.6132599999999995,4.64532,0.01687514148090149,0.03923896150473064,0.03437844382733348,0.03747472837328389,4.641935613213414,4.632261252861935
2022-06-22,2022-09-15,4.659,4.7164,4.659,4.646,4.6731,4.6951,4.6642,4.6548,4.6313,4.603,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,4.702,0.0129999999999999,0.0027941984864423564,4.667479999999999,4.63908,4.615675,4.643871666666667,0.016361589164883675,0.036692200805745305,0.035781627617940924,0.03516775555164671,4.645038228992793,4.634807800208417
2022-06-23,2022-09-16,4.7096,4.7176,4.7096,4.659,4.646,4.6731,4.6951,4.6642,4.6548,4.6313,4.603,4.5826,4.5817,4.5855,4.588,4.5908,4.5876,4.5891,4.5756,4.5869,4.6102,4.6135,4.5955,4.6107,4.6171,4.6366,4.6429,4.6528,4.6558,4.6724,4.6679,4.6841,4.67,4.6761,4.7059,4.6979,4.6658,4.6777,4.6806,4.6582,4.6915,4.7076,4.6429,4.6405,4.6361,4.6523,4.6295,4.6361,4.6378,4.6447,4.646,4.6626,4.6451,4.6405,4.6478,4.6539,4.6317,4.6373,4.6428,4.6525,4.6507,4.7144,0.0506000000000002,0.010802145897254922,4.67656,4.651870000000001,4.62138,4.643998333333333,0.02319315416239036,0.03675315088489819,0.04084754092951846,0.03538987845708202,4.656776732812285,4.641930866855235
